index,true_y,true_pred,error_stackblend,error_log
79,136500.00000000006,128753.43486611285,-7746.565133887212,-0.058424956092853364
80,109999.99999999991,114695.07346038497,4695.073460385058,0.04179633376262615
81,193499.99999999985,199461.54169122135,5961.5416912215005,0.030343777339227884
82,153500.0,164150.09108497557,10650.091084975575,0.0670802091392062
83,245000.0,234090.56184185506,-10909.438158144942,-0.04554996342282891
84,126500.00000000006,125729.78348603565,-770.2165139644057,-0.00610723119264911
85,168500.0,167174.59287909322,-1325.407120906777,-0.007896970101290535
86,259999.9999999998,258780.06648283394,-1219.9335171658604,-0.004703076087693603
87,174000.0,177781.8321150377,3781.832115037687,0.021501714810145955
88,164500.00000000012,164898.6608215483,398.6608215481974,0.0024205234755623195
89,84999.99999999994,82424.08589020028,-2575.9141097996617,-0.030773190129096406
90,123600.00000000003,124619.02605142532,1019.0260514252877,0.008210680557210637
91,109900.00000000003,103764.36949014859,-6135.630509851442,-0.0574476727459583
92,98600.00000000003,105379.84350881225,6779.8435088122205,0.06649946565289255
93,163499.99999999988,155152.9108337021,-8347.089166297781,-0.052401509158345405
94,133899.99999999997,135541.8552825104,1641.855282510427,0.012187144533857719
95,204750.00000000006,202639.4740687206,-2110.525931279466,-0.01036126157275774
96,185000.00000000006,182754.94528761844,-2245.0547123816214,-0.012209600014809752
97,214000.00000000017,217318.1023348926,3318.1023348924355,0.015386103152325248
98,94749.99999999994,108287.2968552893,13537.296855289358,0.13354468789321494
99,83000.0,82315.01912882573,-684.9808711742662,-0.008286924053676259
100,128950.00000000006,122879.88071073973,-6070.1192892603285,-0.048217050625035895
101,205000.0,213868.2468380563,8868.246838056308,0.042349975028537656
102,177999.99999999994,177675.9852697316,-324.01473026833264,-0.0018219560013186253
103,118964.0000000001,117923.68416129333,-1040.315838706767,-0.008783181338174018
104,198899.99999999997,191159.8806311667,-7740.119368833257,-0.03969183302472601
105,169499.99999999985,160522.41195306074,-8977.588046939112,-0.054419025709451674
106,249999.9999999998,260958.59597358364,10958.59597358384,0.042900672786050364
107,100000.00000000003,98358.08341667632,-1641.9165833237057,-0.016555287292767673
108,114999.99999999991,107050.77093441572,-7949.229065584193,-0.07162826602022854
109,114999.99999999991,115722.34223899014,722.3422389902262,0.006261537833788466
110,189999.9999999999,195488.9955610663,5488.995561066375,0.02847986921079304
111,136900.0000000001,137494.47795750777,594.4779575076827,0.004332992114431278
112,180000.00000000006,172480.02752157734,-7519.972478422715,-0.04267516138991567
113,383970.00000000023,362659.5842302706,-21310.415769729647,-0.057099661719302475
114,217000.00000000012,220128.23054518463,3128.230545184517,0.014312823637967043
115,259499.99999999985,250069.06012534708,-9430.939874652773,-0.03701943705946498
116,176000.00000000006,174798.30943933118,-1201.6905606688815,-0.006851164202469562
117,139000.00000000003,133545.91318013097,-5454.086819869059,-0.040028301650005815
118,155000.00000000012,152254.72250980267,-2745.277490197448,-0.017870076356397036
119,320000.00000000006,324017.35934153467,4017.3593415346113,0.012476058032426351
120,163990.00000000015,171318.2614733049,7328.261473304767,0.043717293665752166
121,180000.00000000006,177338.69928346507,-2661.3007165349845,-0.014895308186096301
122,100000.00000000003,101866.07541102245,1866.0754110224225,0.018488595220873094
123,135999.99999999997,137796.50963832028,1796.5096383203054,0.013123047475202654
124,153899.99999999988,160636.6324532142,6736.632453214319,0.042841559630684145
125,181000.00000000006,175351.48547496644,-5648.514525033621,-0.031704405261347546
126,84499.99999999994,85056.71389254715,556.71389254721,0.006566644441466707
127,127999.99999999997,133578.68147240294,5578.681472402968,0.04266008835997859
128,86999.99999999994,85622.67945749343,-1377.3205425065098,-0.015957738772172547
129,155000.00000000012,144978.88994436048,-10021.110055639641,-0.0668365257480108
130,150000.00000000006,147151.6249526015,-2848.3750473985565,-0.019171647602577835
131,226000.0000000002,220717.52524643828,-5282.474753561924,-0.023651175712911865
132,244000.00000000003,221344.63899517606,-22655.361004823964,-0.09744686651286827
133,150750.0,148413.63051902287,-2336.369480977126,-0.015619554807582148
134,219999.99999999983,216108.69592604903,-3891.3040739507996,-0.017845961515858377
135,180000.00000000006,176155.70020851676,-3844.299791483296,-0.021588465417755387
136,174000.0,176998.13450522473,2998.1345052247343,0.017083796436432763
137,143000.0000000001,144110.03819717033,1110.0381971702445,0.007732477781233982
138,171000.00000000012,177181.6498267823,6181.6498267821735,0.035511715997008864
139,230000.0000000001,248239.95077952876,18239.950779528677,0.07631619347485064
140,231500.00000000006,209758.81298552916,-21741.187014470896,-0.0986210647204242
141,114999.99999999991,109395.86748110614,-5604.132518893777,-0.049958568027600236
142,259999.9999999998,248788.92140794123,-11211.078592058562,-0.044076625927981894
143,166000.00000000003,149113.0797050618,-16886.92029493823,-0.107282163834304
144,203999.99999999985,213445.0558084638,9445.055808463949,0.04525923894775019
145,124999.9999999999,123137.04320822225,-1862.956791777644,-0.015015708702661001
146,130000.00000000009,127690.06632061477,-2309.9336793853145,-0.01792834047743952
147,104999.99999999997,107630.47799389144,2630.4779938914726,0.0247432774342613
148,222499.99999999988,222428.04605387698,-71.95394612289965,-0.0003234393693496429
149,140999.99999999994,144535.31396050708,3535.3139605071337,0.02476380111357024
150,114999.99999999991,114257.679342674,-742.3206573259085,-0.006475829100329733
151,122000.00000000003,130882.6548354846,8882.654835484573,0.07027955613131276
152,372401.9999999999,352813.9013318144,-19588.09866818547,-0.054033040648644004
153,189999.9999999999,184772.71055075174,-5227.289449248172,-0.027897445141210397
154,235000.0,224225.61196733968,-10774.388032660325,-0.04693256841441773
155,124999.9999999999,120868.59977305093,-4131.400226948972,-0.03360946062266024
156,79000.00000000006,76002.04406082943,-2997.955939170628,-0.03868711769857569
157,109499.99999999991,106779.94971900854,-2720.050280991374,-0.025154144436804415
158,269499.9999999999,274672.09243902145,5172.092439021566,0.01900953485266399
159,254900.0000000001,241626.90569001622,-13273.094309983862,-0.0534762714070105
160,320000.00000000006,306425.9083669422,-13574.091633057862,-0.04334486573756102
161,162500.00000000012,163746.93786403947,1246.9378640393552,0.007644125642348953
162,412500.0000000001,407918.9544963069,-4581.045503693225,-0.011167664817859801
163,219999.99999999983,227974.35830799784,7974.358307998016,0.03560545372056012
164,103200.00000000009,98016.36290422193,-5183.637095778162,-0.05153390745355679
165,152000.00000000006,148380.5164493011,-3619.483550698962,-0.02410032902442616
166,127500.00000000001,126553.3527505363,-946.6472494637128,-0.00745232580526789
167,189999.9999999999,186776.54091950663,-3223.4590804932814,-0.017111047361694887
168,325623.9999999999,341272.74480736,15648.744807360112,0.046938513423903316
169,183500.00000000006,197625.59531905042,14125.595319050364,0.0741592508816602
170,228000.00000000003,229312.44648062316,1312.4464806231263,0.005739814667940379
171,128500.00000000004,124406.11420980148,-4093.885790198561,-0.03237731955458045
172,215000.0,209581.10113630915,-5418.898863690847,-0.025527125821176
173,239000.00000000003,231672.31347058198,-7327.686529418046,-0.031139488298157048
174,162999.99999999988,157825.02973949624,-5174.970260503644,-0.03226298695970442
175,184000.00000000015,185997.44424332492,1997.444243324775,0.010797117018194413
176,243000.00000000003,221708.90161838348,-21291.098381616554,-0.09169578069449358
177,210999.99999999994,211913.41986421938,913.4198642194388,0.00431964048426714
178,172499.99999999985,173478.64342264587,978.6434226460115,0.0056572299711667995
179,501837.00000000023,506950.21054199716,5113.21054199693,0.010137408841453421
180,100000.00000000003,106134.4307664409,6134.43076644087,0.0595357414153721
181,177000.00000000006,173799.61091635498,-3200.3890836450737,-0.01824665439644413
182,200100.00000000017,193572.7883673626,-6527.211632637569,-0.03316346406656656
183,120000.00000000004,120202.7430372935,202.74303729346138,0.0016880856129244393
184,199999.99999999997,194333.25829086293,-5666.741709137044,-0.028742709220246354
185,126999.99999999991,126223.57821148139,-776.4217885185208,-0.006132273264794819
186,474999.99999999977,462380.58666868985,-12619.413331309916,-0.026926413948531902
187,172999.9999999999,173903.31514419854,903.3151441986265,0.0052078601646705636
188,134999.99999999997,133896.73855323394,-1103.2614467660314,-0.008205822336085689
189,153337.00000000003,151718.73211034382,-1618.2678896562138,-0.010609683999897257
190,286000.00000000023,285874.45492385805,-125.54507614218164,-0.0004390636371827128
191,315000.0000000002,314378.5140323659,-621.4859676342458,-0.001974913921786836
192,184000.00000000015,182237.77408784098,-1762.2259121591633,-0.009623419611022754
193,191999.99999999997,197437.79939149803,5437.799391498062,0.027928079473237943
194,130000.00000000009,135199.95665218733,5199.9566521872475,0.03922009667992832
195,126999.99999999991,121970.26315233608,-5029.736847663837,-0.04040949138752481
196,148499.99999999988,148549.90196670062,49.90196670073783,0.00033598146882596325
197,311872.00000000006,312362.5308574232,490.5308574231458,0.0015716188788772456
198,235000.0,238095.88406956146,3095.8840695614635,0.013087897306823137
199,104000.00000000003,105448.8316917784,1448.8316917783668,0.01383479634871243
200,274900.00000000006,290155.1240877987,15255.124087798642,0.054008104189772865
201,139999.9999999999,139556.00546088,-443.9945391199144,-0.00317640635400096
202,171500.0,171520.95592519885,20.955925198853947,0.000122183806436027
203,112000.00000000004,114428.07227742687,2428.0722774268215,0.021447375133092805
204,149000.0,145863.88807848922,-3136.1119215107756,-0.021272248213199063
205,109999.99999999991,112808.74123580928,2808.7412358093716,0.02521323714858248
206,180500.0,178913.88132425875,-1586.1186757412506,-0.008826148508275011
207,143900.00000000003,140376.3289822591,-3523.6710177409404,-0.024791559071534408
208,140999.99999999994,139880.58139484463,-1119.4186051553115,-0.00797076505255312
209,276999.9999999998,251432.00619223106,-25567.99380776877,-0.09684453920323755
210,145000.00000000012,152902.85784060668,7902.857840606564,0.05306870480362491
211,98000.00000000003,94811.1845034158,-3188.815496584226,-0.03307975318120526
212,186000.00000000012,182083.79962655026,-3916.2003734498576,-0.02127953946464345
213,252678.00000000023,249918.1114124416,-2759.888587558642,-0.010982597290860596
214,156000.0,152449.82735124306,-3550.1726487569395,-0.023020317032456106
215,161750.00000000003,156164.02759356322,-5585.972406436806,-0.03514479845237872
216,134450.0,140285.79536597917,5835.795365979167,0.04248904514786034
217,210000.0,209746.85012147095,-253.14987852904596,-0.0012061970349570572
218,107000.00000000003,101002.62073581337,-5997.37926418666,-0.057681815144484005
219,311500.0000000001,281970.4683077147,-29529.53169228544,-0.09959665888955094
220,167240.00000000012,168449.05180053908,1209.0518005389604,0.007203391464114972
221,204899.99999999983,212756.43393157545,7856.433931575622,0.037625773279662766
222,199999.99999999997,208012.41667161902,8012.416671619052,0.03928021431447526
223,179900.00000000006,176934.48831289768,-2965.5116871023783,-0.016621506255745544
224,96999.99999999999,107973.20295920297,10973.202959202987,0.10717104937481636
225,386250.0000000001,402829.467681906,16579.467681905895,0.042028380505177765
226,112000.00000000004,101569.19758914656,-10430.802410853488,-0.09775763852766772
227,289999.9999999999,281937.74257259374,-8062.257427406148,-0.028194548828953003
228,106000.00000000001,99509.07793621684,-6490.922063783175,-0.0631896032032202
229,124999.9999999999,121867.58395129569,-3132.41604870421,-0.025378453840248838
230,192500.0,195093.49794180825,2593.497941808251,0.013382697490992967
231,147999.99999999988,139820.0137128434,-8179.986287156469,-0.05685589931287005
232,402999.9999999999,389922.0017066916,-13077.998293308308,-0.0329897552229621
233,94499.99999999996,97449.11408378584,2949.114083785884,0.030730180189060263
234,128199.99999999996,131588.2951410679,3388.2951410679525,0.02608632690160384
235,216500.00000000006,214227.48494652045,-2272.515053479612,-0.010552034253715092
236,89500.00000000003,89937.62646182597,437.6264618259447,0.004877711106788141
237,185499.99999999994,186566.5329862344,1066.532986234466,0.0057330078351505165
238,194500.0,204162.74440364243,9662.744403642428,0.04848503608986299
239,318000.0,288437.1694282054,-29562.83057179459,-0.0975737818569904
240,112999.99999999993,122829.64902807822,9829.64902807829,0.08340990126040637
241,262500.00000000023,271950.48838757206,9450.488387571822,0.0353688073249625
242,110500.00000000003,108732.28328308702,-1767.7167169130116,-0.016126629474610965
243,79000.00000000006,81197.15650285096,2197.1565028509067,0.027432033128295785
244,120000.00000000004,126042.24133174114,6042.241331741097,0.04912495716880727
245,205000.0,221077.88982118442,16077.88982118442,0.07550474816138752
246,241500.0,224291.10062186987,-17208.899378130125,-0.07392439087889535
247,136999.9999999999,134075.27171012026,-2924.7282898796548,-0.0215793951823251
248,139999.9999999999,142947.92747297586,2947.927472975949,0.020837850486897125
249,180000.00000000006,190832.90896986146,10832.908969861397,0.05844105676135669
250,276999.9999999998,278199.4990786578,1199.499078658002,0.004320957154963168
251,76499.99999999996,76468.4392564079,-31.56074359205377,-0.00041263847045591717
252,235000.0,249311.71133804877,14311.711338048772,0.059118207894336194
253,172999.9999999999,177041.1113786741,4041.1113786741917,0.02309024684172023
254,157999.99999999997,164331.51298732602,6331.512987326045,0.039290531277725194
255,145000.00000000012,146160.82408220595,1160.8240822058287,0.007973753080344537
256,230000.0000000001,229087.82026459672,-912.1797354033624,-0.003973866966934025
257,207500.0000000001,206641.80115868145,-858.1988413186336,-0.004144454497794214
258,219999.99999999983,224014.45587397227,4014.4558739724453,0.018082957115488796
259,231500.00000000006,219391.97985974143,-12108.020140258624,-0.053719642835146075
260,96999.99999999999,101864.86080760113,4864.860807601144,0.04893556994422532
261,176000.00000000006,172185.6142310632,-3814.3857689368597,-0.021910821717801454
262,276000.0000000002,309504.36731379974,33504.367313799565,0.11457094496155662
263,151000.00000000006,156740.5146519328,5740.514651932754,0.03731158573621052
264,130000.00000000009,126690.42548520863,-3309.5745147914567,-0.02578773342512619
265,73000.00000000003,77278.5092139226,4278.509213922574,0.05695569944787415
266,175500.0,178627.8147736642,3127.8147736641986,0.017665251452225306
267,185000.00000000006,184313.76075749274,-686.2392425073194,-0.003716278075367896
268,179500.00000000012,178296.02971053924,-1203.9702894608781,-0.006729913155696821
269,120499.99999999994,118760.6889090614,-1739.3110909385432,-0.014539180662501039
270,147999.99999999988,155073.11863739058,7073.118637390697,0.04668415688466432
271,265999.9999999998,266101.5211395409,101.5211395410588,0.0003815841720253843
272,241500.0,237193.16055975956,-4306.839440240437,-0.0179945652637592
273,289999.9999999999,293505.96579763095,3505.96579763107,0.012017001288484153
274,139000.00000000003,149228.83564121407,10228.835641214042,0.07100651121436741
275,124500.00000000003,127906.90760466571,3406.9076046656846,0.026996785135976253
276,205000.0,191348.9628879574,-13651.037112042599,-0.06891083925208363
277,200999.99999999997,204284.53776090234,3284.537760902371,0.016208826919717367
278,140999.99999999994,126679.36089119106,-14320.639108808886,-0.10709991204411473
279,415298.0000000002,401554.0137606163,-13743.98623938387,-0.03365419816116244
280,191999.99999999997,201960.48693160387,9960.486931603897,0.05057644012152629
281,228500.00000000003,228899.89396347423,399.89396347419824,0.0017485457346744226
282,185000.00000000006,189506.05440712738,4506.054407127318,0.024065019783309438
283,207500.0000000001,216815.24568794447,9315.245687944378,0.04391404180681491
284,244600.00000000006,245220.89093936348,620.890939363424,0.002535166417866108
285,179200.0000000001,186961.320657919,7761.320657918899,0.04239902186165878
286,164700.00000000006,164410.90533727285,-289.094662727206,-0.001756811917088541
287,158999.99999999997,172454.95288168063,13454.952881680656,0.08123136674309706
288,87999.99999999996,95110.66729745243,7110.66729745247,0.07770346849200926
289,122000.00000000003,117705.80852573234,-4294.191474267689,-0.03583238238995712
290,153575.0,148158.65342616587,-5416.346573834133,-0.035905126796381026
291,233230.0000000001,242312.2997345334,9082.299734533299,0.03820213710579523
292,135900.0000000001,131556.55407082193,-4343.445929178153,-0.03248225007269134
293,130999.99999999997,132079.93665541627,1079.936655416299,0.008209934403366148
294,235000.0,238752.25118698165,3752.2511869816517,0.015840827350963593
295,167000.0000000001,166777.742781109,-222.25721889108536,-0.0013317599797311175
296,142500.00000000012,145399.91882504322,2899.9188250431034,0.02014586714341604
297,152000.00000000006,146151.59188034356,-5848.408119656495,-0.03923587398716677
298,239000.00000000003,232697.62436133955,-6302.37563866048,-0.02672357737254316
299,175000.00000000012,178319.0966571298,3319.096657129674,0.0187885429276875
300,158499.99999999997,157251.58445675072,-1248.4155432492553,-0.007907571663158919
301,156999.99999999994,164938.28145881015,7938.281458810205,0.049325240261717695
302,267000.0,268733.07001966395,1733.0700196639518,0.006469899628054776
303,205000.0,224182.98093625807,19182.98093625807,0.08945220102722296
304,149900.0,140591.06574480463,-9308.934255195374,-0.0641125298186509
305,294999.9999999998,298861.58031117363,3861.580311173806,0.013005123957253062
306,305899.99999999977,301975.20974292245,-3924.790257077315,-0.012913281607469074
307,225000.00000000015,232822.27389161088,7822.273891610734,0.03417483798246579
308,89500.00000000003,94870.85383940693,5370.853839406904,0.05827727565023366
309,82500.00000000001,93990.60436820143,11490.604368201413,0.13039504856996587
310,360000.0000000001,367437.77140146494,7437.771401464823,0.02044988711670115
311,165600.0000000001,174152.19852387026,8552.198523870175,0.050354082550992274
312,131999.9999999999,136168.03423817427,4168.034238174354,0.031087514471593636
313,119899.9999999999,122083.45967658426,2183.45967658436,0.018046695358153286
314,375000.00000000006,373560.59808589105,-1439.4019141090102,-0.0038457804112983496
315,177999.99999999994,170952.1457401141,-7047.854259885848,-0.040399650816247856
316,188500.00000000003,189176.3095114153,676.309511415282,0.003581408925388274
317,259999.9999999998,259641.77728227453,-358.2227177252644,-0.0013787243882479316
318,270000.00000000006,266239.0384542695,-3760.9615457305335,-0.014027360627780538
319,259999.9999999998,279703.1640782817,19703.16407828193,0.07304701059432972
320,187500.0,188074.59485105192,574.5948510519229,0.003059803551275664
321,342643.0000000001,343976.8632510279,1333.8632510277675,0.003885296989116327
322,353999.99999999977,350837.3631314474,-3162.636868552363,-0.008974124486169188
323,301000.00000000023,292648.56601149746,-8351.433988502773,-0.0281377142272472
324,126174.9999999999,127337.14999655701,1162.149996557113,0.009168388725910859
325,242000.00000000017,250477.22206383588,8477.22206383571,0.0344301204971309
326,86999.99999999994,89298.25598481347,2298.255984813528,0.026073543369319552
327,323999.9999999999,318113.4684796765,-5886.531520323362,-0.018335320425990176
328,145249.99999999994,143581.10482793843,-1668.895172061515,-0.011556249731116353
329,214499.99999999985,202937.39422543687,-11562.60577456298,-0.05541194410044348
330,77999.99999999994,81405.3381644364,3405.3381644364563,0.04273148728495357
331,118999.99999999993,125588.32368401594,6588.32368401601,0.0538853514678177
332,139000.00000000003,136275.9686983365,-2724.031301663519,-0.019791777992056225
333,284000.00000000023,285824.6754557075,1824.6754557072418,0.006404339322717334
334,206999.99999999994,196867.0069252076,-10132.99307479235,-0.050190135602438346
335,191999.99999999997,197107.89589505346,5107.895895053487,0.026255766709683215
336,228949.99999999988,227818.89487069214,-1131.1051293077471,-0.004952624845557807
337,377426.0000000001,370477.74209181196,-6948.257908188156,-0.018581105686152455
338,214000.00000000017,218319.96496021905,4319.964960218873,0.019985608417229628
339,202500.00000000012,207929.67382547323,5429.673825473117,0.02645990042288915
340,155000.00000000012,148673.67615233638,-6326.323847663734,-0.04167103114646942
341,202900.0000000001,215248.34950404166,12348.349504041573,0.05907894589883789
342,82000.0,82993.94917263876,993.9491726387641,0.012048310291412179
343,87500.00000000007,89061.82000767064,1561.8200076705689,0.01769174165540477
344,265999.9999999998,270384.16534620477,4384.1653462049435,0.01634741260537531
345,84999.99999999994,87258.66453427004,2258.664534270094,0.026225302122275806
346,140200.00000000003,141648.13323503852,1448.133235038491,0.01027599995433981
347,151499.99999999997,145021.0466175092,-6478.953382490785,-0.04370644908690302
348,157500.00000000006,170608.24919302383,13108.249193023774,0.0799440418044508
349,153999.99999999988,173474.14591728788,19474.145917288,0.11907524202925401
350,437153.99999999977,451512.67421718163,14358.674217181862,0.0323178353106357
351,318061.0000000001,309723.81264060724,-8337.187359392876,-0.02656213024988041
352,189999.9999999999,192667.1207278527,2667.120727852802,0.013939791701636395
353,95000.00000000001,92937.05435608677,-2062.945643913248,-0.021954228831587486
354,105900.00000000006,104502.54965533162,-1397.4503446684394,-0.013283656611839945
355,139999.9999999999,146875.87797109174,6875.877971091832,0.0479451055619009
356,177500.00000000015,179675.26858774113,2175.268587740982,0.012180481084884676
357,172999.9999999999,169174.4427357988,-3825.5572642011102,-0.02236107568451473
358,133999.9999999999,137709.86255870882,3709.8625587089045,0.027309025697825007
359,130000.00000000009,126534.03020253261,-3465.969797467478,-0.027022954303896896
360,280000.0,277482.8964911346,-2517.1035088654025,-0.009030273751376328
361,156000.0,152769.5774575853,-3230.422542414686,-0.020925115200105537
362,145000.00000000012,141929.27236634245,-3070.7276336576615,-0.021404741620363765
363,198500.00000000006,195048.08334236953,-3451.916657630529,-0.017542901559643553
364,118000.00000000009,111360.65423547245,-6639.345764527636,-0.05791004768584962
365,189999.9999999999,189109.97417133712,-890.0258286627941,-0.004695327631056401
366,146999.99999999988,136871.9741672371,-10128.025832762796,-0.07138608962011084
367,158999.99999999997,160910.21611488392,1910.2161148839514,0.011942268667285205
368,165000.00000000015,158848.62404537725,-6151.375954622898,-0.03799354050279646
369,131999.9999999999,140315.82941707337,8315.829417073459,0.06109343467900885
370,162000.00000000012,162012.90279300662,12.902793006505817,7.964320716169482e-05
371,172400.00000000012,178272.87697086539,5872.876970865269,0.03349784379752663
372,134432.00000000003,127404.50629948526,-7027.493700514766,-0.05369097089918462
373,124999.9999999999,120455.67154895619,-4544.328451043708,-0.03703162120901027
374,123000.00000000009,127720.97617702805,4720.976177027958,0.0376633550358374
375,219500.00000000012,206932.88622837843,-12567.11377162169,-0.05895743626511951
376,60999.999999999956,60539.32258647065,-460.677413529309,-0.007580625417372033
377,147999.99999999988,140180.22796959372,-7819.772030406166,-0.05428295951564088
378,339999.9999999999,314780.180512756,-25219.81948724389,-0.07707082638714446
379,394432.00000000006,387427.5270223634,-7004.472977636673,-0.017917905240645737
380,178999.99999999994,178837.11143178464,-162.88856821530499,-0.0009104012069229839
381,126999.99999999991,134783.20166378457,7783.201663784654,0.059480032826728646
382,187749.9999999999,201060.0030779355,13310.003077935573,0.06849174305133054
383,213499.99999999994,205127.24901846357,-8372.750981536374,-0.04000612800114567
384,76000.0,75779.41720446589,-220.5827955341083,-0.0029065870498730106
385,240000.00000000003,252522.5259081969,12522.525908196869,0.05086132628885487
386,191999.99999999997,184667.8830266071,-7332.116973392869,-0.03893618039126423
387,81000.00000000007,81401.9429042946,401.94290429452667,0.0049499256951364146
388,124999.9999999999,129112.7201165168,4112.720116516895,0.03237183004407029
